"Sample","ReadID","sampled_methylation","allele"
"NGS_Nanog_WT_Rep3","Read_1",0.459827299437159,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_2",0.455766377564924,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_3",0.457529537441605,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_4",0.451170186757496,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_5",0.451345346950014,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_6",0.450161563792492,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_7",0.459175236815958,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_8",0.454756195472204,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_9",0.458117325141212,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_10",0.462866578382436,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_11",0.452105125633267,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_12",0.451945813993267,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_13",0.454765412302032,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_14",0.452047203052747,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_15",0.456446853425288,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_16",0.451982705635203,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_17",0.450289082596124,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_18",0.45760823409642,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_19",0.450509062762963,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_20",0.446253551798424,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_21",0.460673184282763,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_22",0.446469598779993,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_23",0.459727338211751,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_24",0.458680027797289,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_25",0.449937700770423,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_26",0.45360540228653,"Subpopulation_1"
"NGS_Nanog_WT_Rep3","Read_27",0.452939519922927,"Subpopulation_1"
