"Sample","ReadID","sampled_methylation","allele"
"NGS_Nanog_WT_Rep2","Read_1",0.457329256195896,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_2",0.467149090433059,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_3",0.45520447916167,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_4",0.446415671766625,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_5",0.452191062108171,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_6",0.448372333834358,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_7",0.469951470734248,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_8",0.45008738673692,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_9",0.451562469823228,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_10",0.454143388067476,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_11",0.453663059723095,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_12",0.461318001101192,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_13",0.467140222301615,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_14",0.456542313538353,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_15",0.45477653221494,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_16",0.458504900715458,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_17",0.450812347384414,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_18",0.455738157099729,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_19",0.454726265925913,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_20",0.45186788868324,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_21",0.45870314316749,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_22",0.450977915663104,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_23",0.457729370374538,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_24",0.453115687378415,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_25",0.455378216142466,"Subpopulation_1"
"NGS_Nanog_WT_Rep2","Read_26",0.458465372838558,"Subpopulation_1"
