"Sample","ReadID","sampled_methylation","allele"
"NGS_H19_Hetero_Phased_Rep3","Read_1",0.984175250027959,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_2",0.983105907765203,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_3",0.0193861614057213,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_4",0.017992673489617,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_5",0.018577445316394,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_6",0.0185922179117413,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_7",0.0174628154509052,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_8",0.0260211679398934,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_9",0.982233476111544,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_10",0.0201178830599569,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_11",0.0175562418084779,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_12",0.0149270415273982,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_13",0.970989322781541,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_14",0.0167572877760978,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_15",0.0194974783038311,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_16",0.0227757290697558,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_17",0.0200053483800387,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_18",0.0241760041055322,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_19",0.981790455975796,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_20",0.0212179045103011,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep3","Read_21",0.981805583915559,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep3","Read_22",0.976319100436518,"Haplotype_B_Meth"
