"Sample","ReadID","sampled_methylation","allele"
"NGS_Nanog_KO_Rep2","Read_1",0.71820228323724,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_2",0.715799855038665,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_3",0.71301118627601,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_4",0.717044837840759,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_5",0.71535398068601,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_6",0.725772009009348,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_7",0.720107557207736,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_8",0.709974485752364,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_9",0.718415949360867,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_10",0.713064805308034,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_11",0.726649305816016,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_12",0.713680396081193,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_13",0.706946664691795,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_14",0.709833142862632,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_15",0.711641109703243,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_16",0.709116421478751,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_17",0.721047898209519,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_18",0.710054766128846,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_19",0.716586041790914,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_20",0.714800724702614,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_21",0.727772560656827,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_22",0.716911353741423,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_23",0.713086580106267,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_24",0.719492568468722,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_25",0.716678791121088,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_26",0.716715065794165,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_27",0.723214542666921,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_28",0.721148544966138,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_29",0.712915806556608,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_30",0.724140186825507,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_31",0.721793643638935,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_32",0.723106529941282,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_33",0.714442833226029,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_34",0.716253859534809,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_35",0.713263851314223,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_36",0.715346869490541,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_37",0.723112646962674,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_38",0.724961264812822,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_39",0.709418953007648,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_40",0.719991241033889,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_41",0.714151219420448,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_42",0.706283977265486,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_43",0.70508797138675,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_44",0.719214825256192,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_45",0.71524517704868,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_46",0.719130792530822,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_47",0.713507649736006,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_48",0.725052497949442,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_49",0.708158257951403,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_50",0.736096912734598,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_51",0.728340944721298,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_52",0.71910537701251,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_53",0.71482296658283,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_54",0.715261925642545,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_55",0.719462125004845,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_56",0.709695052485975,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_57",0.710391814687263,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_58",0.725702609631049,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_59",0.721182582395685,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_60",0.71420190506379,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_61",0.715830667559757,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_62",0.718987585845998,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_63",0.723731530481461,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_64",0.721294842903936,"Subpopulation_1"
"NGS_Nanog_KO_Rep2","Read_65",0.721217761707439,"Subpopulation_1"
