"Sample","ReadID","sampled_methylation","allele"
"NGS_H19_LOI_Rep3","Read_1",0.978943741104662,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_2",0.984928174687261,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_3",0.97448224427589,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_4",0.982295159908116,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_5",0.979228943731881,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_6",0.981096501570774,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_7",0.980629114130846,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_8",0.974937038175103,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_9",0.980510623397494,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_10",0.983531547172962,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_11",0.98362444992192,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_12",0.979606468271431,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_13",0.969352347142184,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_14",0.974645483155709,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_15",0.976036265650737,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_16",0.9784829092686,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_17",0.983757262195167,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_18",0.982956015406356,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_19",0.981754468127102,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_20",0.987055584341286,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_21",0.979951089031764,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_22",0.97664509170304,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_23",0.98653907083769,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_24",0.978973427666443,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_25",0.985535367005376,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_26",0.984849472323842,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_27",0.985024277945654,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_28",0.980605049118673,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_29",0.982794055935921,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_30",0.978664214473218,"Subpopulation_1"
"NGS_H19_LOI_Rep3","Read_31",0.981281057404981,"Subpopulation_1"
