"Sample","ReadID","sampled_methylation","allele"
"NGS_H19_Hetero_Phased_Rep2","Read_1",0.0159556603201247,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_2",0.0229041678623686,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_3",0.984222733142082,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_4",0.0197356360463455,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_5",0.982226752128327,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_6",0.0149767680035787,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_7",0.987550230124832,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_8",0.0146681650515837,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_9",0.0151171303081055,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_10",0.0161064722870999,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_11",0.0160828200105467,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_12",0.982279541614112,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_13",0.0205999827689528,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_14",0.0194962956308208,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_15",0.984765672001053,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_16",0.97604504606333,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_17",0.984141331030102,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_18",0.0174268800073996,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_19",0.0235503641078175,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_20",0.0203599533665773,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_21",0.976822221213802,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_22",0.0268780707593344,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_23",0.98285345475569,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_24",0.982232424574567,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_25",0.967769240504365,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_26",0.982313033669302,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_27",0.0252734236054514,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_28",0.0277682671381993,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_29",0.0240252655796649,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_30",0.986463179282965,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_31",0.0169756799631128,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_32",0.01797281195841,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_33",0.0230440784184716,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_34",0.0239471303777123,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_35",0.983941911962348,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_36",0.988522152997894,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_37",0.979163972857803,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_38",0.0208853634614376,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_39",0.984148926719737,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_40",0.0189877647478487,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_41",0.977838043089774,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_42",0.9702313408504,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_43",0.0139426222900851,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_44",0.0140703679273737,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_45",0.982313940171648,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_46",0.974412926400172,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_47",0.0248967774923738,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_48",0.972667673517081,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_49",0.0153046799924597,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_50",0.982524075485558,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_51",0.984968546899127,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_52",0.0204730446845968,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_53",0.984019402525075,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_54",0.979201921732824,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_55",0.0191383297444267,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_56",0.978168326122946,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_57",0.980792447948696,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_58",0.985076099531304,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_59",0.973812685718249,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_60",0.0259332622129668,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_61",0.988804929042129,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_62",0.0249585707443206,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_63",0.980766532386456,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_64",0.018338162964603,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_65",0.0174022679053701,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_66",0.0248490769304071,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_67",0.96983370268332,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_68",0.975961427671645,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_69",0.977045042025672,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_70",0.0234469351200393,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_71",0.975924745189582,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_72",0.0207294754562467,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_73",0.976848767571366,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_74",0.982844421254195,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_75",0.0179680951014767,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_76",0.0231648683712333,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_77",0.0218952335763709,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_78",0.978435259598857,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_79",0.988734705055848,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_80",0.0121898954977858,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_81",0.0157986329982057,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_82",0.0227835565787408,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_83",0.973713088952767,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_84",0.0190260074409347,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_85",0.977994614479896,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_86",0.0227910588235674,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_87",0.979637478845279,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_88",0.982637020637809,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_89",0.0240047662151273,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_90",0.0316515063500799,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_91",0.0218532486689258,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_92",0.0166512297001589,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_93",0.0148005734490255,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_94",0.983444823982415,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_95",0.0158367064749349,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_96",0.973540770807228,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_97",0.0184963562631569,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_98",0.975043169691663,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_99",0.0310836552565196,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_100",0.978255525220214,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_101",0.975190550381541,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_102",0.0198275681475906,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_103",0.0132004544465417,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_104",0.0155801664665524,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_105",0.981602687491953,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_106",0.986268131372444,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_107",0.0199100273366505,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_108",0.982512108996844,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_109",0.0243714537334554,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_110",0.0270775072729918,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_111",0.971276662567405,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_112",0.0175055462858459,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_113",0.985509034552169,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_114",0.0233874509742322,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_115",0.0188793465188656,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_116",0.971663301421631,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_117",0.971731114500792,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_118",0.0195028829234779,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_119",0.0183251015521784,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_120",0.982241297463031,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_121",0.973679257980015,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_122",0.985193885387073,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_123",0.0239208727152649,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_124",0.0205681505015027,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_125",0.0155004114620859,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_126",0.97322742528608,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_127",0.982933290726631,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_128",0.0158831707588404,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_129",0.976325958616389,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_130",0.0141703674615127,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_131",0.980914965499849,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_132",0.0266656931149252,"Haplotype_A_Unmeth"
"NGS_H19_Hetero_Phased_Rep2","Read_133",0.97242643022765,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_134",0.985648249177895,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_135",0.987793192628815,"Haplotype_B_Meth"
"NGS_H19_Hetero_Phased_Rep2","Read_136",0.979916487589501,"Haplotype_B_Meth"
