"Sample","ReadID","sampled_methylation","allele"
"NGS_H19_LOI_Rep2","Read_1",0.977059552135568,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_2",0.976355202623379,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_3",0.982140779291219,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_4",0.983005205082403,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_5",0.982102789682732,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_6",0.976052959915642,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_7",0.97683067815517,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_8",0.97256344507196,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_9",0.983344793463519,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_10",0.981291151701818,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_11",0.983732389474012,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_12",0.978816377507144,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_13",0.980540478174011,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_14",0.986991127319409,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_15",0.97365702887975,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_16",0.970179573937829,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_17",0.962440488759042,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_18",0.975910735670765,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_19",0.977938272427947,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_20",0.972054458390848,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_21",0.981997797870073,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_22",0.98052675292471,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_23",0.978367138137521,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_24",0.982658321852805,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_25",0.979128184726238,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_26",0.985737724230157,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_27",0.968051413502797,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_28",0.986011035455373,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_29",0.985233264720226,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_30",0.988162950689796,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_31",0.982522524268393,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_32",0.980256822818274,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_33",0.982790437956096,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_34",0.979823872638046,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_35",0.978146810091899,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_36",0.975364231272893,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_37",0.983110459355657,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_38",0.983548920910496,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_39",0.981777821422749,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_40",0.976827054594044,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_41",0.980250833469125,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_42",0.980845223759921,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_43",0.980193946085649,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_44",0.974773448637184,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_45",0.9748605708662,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_46",0.984571536156888,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_47",0.979159923179031,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_48",0.976947190116225,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_49",0.977129827641721,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_50",0.983850040678782,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_51",0.976111022679603,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_52",0.977399159488734,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_53",0.983007239405814,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_54",0.977302751414441,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_55",0.982197950765909,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_56",0.973613768505409,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_57",0.983078193788319,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_58",0.976387829870412,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_59",0.980311745514148,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_60",0.969858443962406,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_61",0.985394361673813,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_62",0.974982987874437,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_63",0.993104889998554,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_64",0.978510725736571,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_65",0.980119652517692,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_66",0.980970814354277,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_67",0.9724301673891,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_68",0.981103659440855,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_69",0.988895796200534,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_70",0.982978836499606,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_71",0.980902404429711,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_72",0.975587141669593,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_73",0.982414067865623,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_74",0.978421240678121,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_75",0.979209185899038,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_76",0.986986872974778,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_77",0.980356767377553,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_78",0.98433513628618,"Subpopulation_1"
"NGS_H19_LOI_Rep2","Read_79",0.981299087792147,"Subpopulation_1"
