"Sample","ReadID","sampled_methylation","allele"
"NGS_H19_Normal_Rep1","Read_1",0.98591024489446,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_2",0.0181711962266314,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_3",0.984125183522308,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_4",0.0200988751158919,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_5",0.0205466371764543,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_6",0.0204591497262608,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_7",0.0168793317563448,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_8",0.0143101175500857,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_9",0.97856307840551,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_10",0.974408957506851,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_11",0.0164047798646932,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_12",0.018370852667224,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_13",0.0180491128177302,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_14",0.984293144038447,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_15",0.0191372765860796,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_16",0.981115276868184,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_17",0.979020737255517,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_18",0.978993182777039,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_19",0.98745262176091,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_20",0.0199548128827782,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_21",0.979351050078953,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_22",0.984642199807484,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_23",0.0211313787161507,"Subpopulation_1"
"NGS_H19_Normal_Rep1","Read_24",0.985472465193644,"Subpopulation_2"
"NGS_H19_Normal_Rep1","Read_25",0.982216749215521,"Subpopulation_2"
